timestamp,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,pressure,summary,temperature,time,visibility,windBearing,windSpeed
"2017-07-01 00:00:00","57.1","0.06","51.31","0.81","clear-night","0","0","1014.41","Clear","57.1","1498892400","10","291","7.6"
"2017-07-01 01:00:00","56.7","0.07","51.28","0.82","clear-night","0","0","1014.14","Clear","56.7","1498896000","9.85","281","6.44"
"2017-07-01 02:00:00","55.88","0.05","51.54","0.85","clear-night","0","0","1014.01","Clear","55.88","1498899600","9.87","251","11.93"
"2017-07-01 03:00:00","56.56","0.03","51.83","0.84","clear-night","0","0","1013.68","Clear","56.56","1498903200","9.89","261","9.77"
"2017-07-01 04:00:00","56.21","0.03","51.55","0.84","clear-night","0","0","1013.53","Clear","56.21","1498906800","9.88","249","7.95"
"2017-07-01 05:00:00","55.6","0.11","51.02","0.85","clear-night","0","0","1013.73","Clear","55.6","1498910400","9.95","257","8.21"
"2017-07-01 06:00:00","55.31","0.09","50.66","0.84","clear-day","0","0","1013.96","Clear","55.31","1498914000","9.81","251","7.08"
"2017-07-01 07:00:00","56.01","0.16","51.35","0.84","clear-day","0","0","1014.04","Clear","56.01","1498917600","9.83","220","4.63"
"2017-07-01 08:00:00","57.87","0.13","50.83","0.77","clear-day","0","0","1014.06","Clear","57.87","1498921200","9.92","256","7.69"
"2017-07-01 09:00:00","59.55","0.13","50.42","0.72","clear-day","0","0","1013.98","Clear","59.55","1498924800","9.92","269","6.01"
"2017-07-01 10:00:00","61.25","0.15","50.47","0.68","clear-day","0","0","1013.81","Clear","61.25","1498928400","9.96","262","6.29"
"2017-07-01 11:00:00","63.26","0.14","50.55","0.63","clear-day","0","0","1013.73","Clear","63.26","1498932000","9.95","250","9.26"
"2017-07-01 12:00:00","65.87","0.16","51.68","0.6","clear-day","0","0","1013.39","Clear","65.87","1498935600","10","318","6.01"
"2017-07-01 13:00:00","67.04","0.16","51.8","0.58","clear-day","0","0","1013.07","Clear","67.04","1498939200","10","322","8.58"
"2017-07-01 14:00:00","68.46","0.16","52.65","0.57","clear-day","0","0","1012.5","Clear","68.46","1498942800","10","314","8.18"
"2017-07-01 15:00:00","69.56","0.16","53.28","0.56","clear-day","0","0","1012.06","Clear","69.56","1498946400","10","313","10.32"
"2017-07-01 16:00:00","69.88","0.16","53.63","0.56","clear-day","0","0","1011.36","Clear","69.88","1498950000","10","315","11.76"
"2017-07-01 17:00:00","69.5","0.1","54.02","0.58","clear-day","0","0","1011.04","Clear","69.5","1498953600","10","313","11.33"
"2017-07-01 18:00:00","68.21","0.1","54","0.6","clear-day","0","0","1010.85","Clear","68.21","1498957200","10","314","11.02"
"2017-07-01 19:00:00","65.89","0.1","53.69","0.65","clear-day","0","0","1011.03","Clear","65.89","1498960800","10","319","10.26"
"2017-07-01 20:00:00","62.69","0.1","53.5","0.72","clear-day","0","0","1011.36","Clear","62.69","1498964400","9.74","317","9.21"
"2017-07-01 21:00:00","60.23","0.07","53.61","0.79","clear-night","0","0","1011.59","Clear","60.23","1498968000","9.91","312","7.86"
"2017-07-01 22:00:00","59.22","0.07","52.4","0.78","clear-night","0","0","1011.98","Clear","59.22","1498971600","9.78","306","5.79"
"2017-07-01 23:00:00","58.06","0.09","52.35","0.81","clear-night","0","0","1012.11","Clear","58.06","1498975200","9.9","301","3.56"
"2017-07-02 00:00:00","57.88","0.09","52.16","0.81","clear-night","0","0","1012.25","Clear","57.88","1498978800","9.82","299","3.58"
"2017-07-02 01:00:00","57.07","0.19","52.43","0.84","clear-night","0","0","1012.21","Clear","57.07","1498982400","9.88","306","3.14"
"2017-07-02 02:00:00","56.79","0","52.95","0.87","clear-night","0","0","1012.05","Clear","56.79","1498986000","9.88","300","2.44"
"2017-07-02 03:00:00","56.63","0","52.86","0.87","clear-night","0","0","1011.9","Clear","56.63","1498989600","9.88","296","1.8"
"2017-07-02 04:00:00","57.12","0.27","52.71","0.85","partly-cloudy-night","0","0","1011.89","Partly Cloudy","57.12","1498993200","9.88","204","1.03"
"2017-07-02 05:00:00","56.87","0.08","51.97","0.84","clear-night","0","0","1012.22","Clear","56.87","1498996800","9.95","225","0.23"
"2017-07-02 06:00:00","56.7","0.31","51.13","0.82","partly-cloudy-day","0","0","1012.72","Partly Cloudy","56.7","1499000400","9.88","148","2.49"
"2017-07-02 07:00:00","57.24","0.19","52.52","0.84","clear-day","0","0","1013.19","Clear","57.24","1499004000","9.87","143","3.93"
"2017-07-02 08:00:00","59.67","0.28","52.51","0.77","partly-cloudy-day","0","0","1013.66","Partly Cloudy","59.67","1499007600","9.91","130","4.6"
"2017-07-02 09:00:00","61.58","0.16","52.94","0.73","clear-day","0","0","1013.93","Clear","61.58","1499011200","10","146","4.45"
"2017-07-02 10:00:00","64.07","0.16","52.91","0.67","clear-day","0","0","1013.78","Clear","64.07","1499014800","10","77","2.13"
"2017-07-02 11:00:00","67.46","0.08","52.52","0.59","clear-day","0","0","1013.79","Clear","67.46","1499018400","10","105","1.14"
"2017-07-02 12:00:00","70.94","0.08","52.62","0.52","clear-day","0","0","1013.9","Clear","70.94","1499022000","10","300","2.43"
"2017-07-02 13:00:00","72.11","0.08","53.61","0.52","clear-day","0","0","1013.97","Clear","72.11","1499025600","10","314","8.94"
"2017-07-02 14:00:00","73.19","0.03","56.12","0.55","clear-day","0","0","1013.87","Clear","73.19","1499029200","10","315","12.84"
"2017-07-02 15:00:00","72.29","0.03","55.94","0.56","clear-day","0","0","1014.06","Clear","72.29","1499032800","10","317","13.72"
"2017-07-02 16:00:00","70.89","0.03","56.02","0.59","clear-day","0","0","1013.99","Clear","70.89","1499036400","10","322","12.94"
"2017-07-02 17:00:00","71.28","0.03","55.92","0.58","clear-day","0","0","1013.83","Clear","71.28","1499040000","10","325","11.9"
"2017-07-02 18:00:00","69.91","0.1","55.78","0.61","clear-day","0","0","1013.87","Clear","69.91","1499043600","10","323","13.02"
"2017-07-02 19:00:00","67.12","0.1","55.74","0.67","clear-day","0","0","1014.33","Clear","67.12","1499047200","10","319","12.08"
"2017-07-02 20:00:00","64.63","0.1","55.49","0.72","clear-day","0","0","1014.7","Clear","64.63","1499050800","10","321","10"
"2017-07-02 21:00:00","62.44","0.07","55.08","0.77","clear-night","0","0","1014.87","Clear","62.44","1499054400","10","324","7.94"
"2017-07-02 22:00:00","60.51","0.08","54.07","0.79","clear-night","0","0","1015.33","Clear","60.51","1499058000","10","326","5.53"
"2017-07-02 23:00:00","59.42","0.04","54.45","0.84","clear-night","0","0","1015.56","Clear","59.42","1499061600","10","322","3.75"
"2017-07-03 00:00:00","59.05","0.04","54.07","0.84","clear-night","0","0","1015.55","Clear","59.05","1499065200","10","327","4.09"
"2017-07-03 01:00:00","58.35","0.2","54.02","0.86","clear-night","0","0","1015.54","Clear","58.35","1499068800","10","325","3.84"
"2017-07-03 02:00:00","57.85","0.24","53.95","0.87","clear-night","0","0","1015.34","Clear","57.85","1499072400","10","315","2.78"
"2017-07-03 03:00:00","57.52","0.07","53.92","0.88","clear-night","0","0","1015","Clear","57.52","1499076000","10","331","3.25"
"2017-07-03 04:00:00","57.32","0","53.78","0.88","clear-night","0","0","1014.85","Clear","57.32","1499079600","10","325","2.39"
"2017-07-03 05:00:00","57.15","0.29","53.73","0.88","partly-cloudy-night","0","0","1014.86","Partly Cloudy","57.15","1499083200","10","338","1.83"
"2017-07-03 06:00:00","57.55","0.07","53.94","0.88","clear-day","0","0","1015.06","Clear","57.55","1499086800","10","339","1.69"
"2017-07-03 07:00:00","58.53","0.25","54.91","0.88","partly-cloudy-day","0","0","1015.58","Partly Cloudy","58.53","1499090400","9.57","306","2.81"
"2017-07-03 08:00:00","60.48","0.29","54.26","0.8","partly-cloudy-day","0","0","1016.14","Partly Cloudy","60.48","1499094000","9.61","356","4.23"
"2017-07-03 09:00:00","62.48","0.1","54.73","0.76","clear-day","0","0","1016.74","Clear","62.48","1499097600","10","317","2.92"
"2017-07-03 10:00:00","64.44","0.16","55.16","0.72","clear-day","0","0","1016.82","Clear","64.44","1499101200","10","3","3.63"
"2017-07-03 11:00:00","67.16","0.1","55.77","0.67","clear-day","0","0","1016.94","Clear","67.16","1499104800","10","338","5.98"
"2017-07-03 12:00:00","70.7","0.01","56.47","0.61","clear-day","0","0","1016.92","Clear","70.7","1499108400","10","348","7.24"
"2017-07-03 13:00:00","71.91","0.02","55.27","0.56","clear-day","0","0","1016.67","Clear","71.91","1499112000","10","330","8.48"
"2017-07-03 14:00:00","74.61","0.01","56.76","0.54","clear-day","0","0","1016.44","Clear","74.61","1499115600","10","328","11.13"
"2017-07-03 15:00:00","75.2","0.04","55.01","0.5","clear-day","0","0","1016.27","Clear","75.2","1499119200","10","329","10.71"
"2017-07-03 16:00:00","74.1","0.03","56.65","0.55","clear-day","0","0","1015.86","Clear","74.1","1499122800","10","333","12.19"
"2017-07-03 17:00:00","73.16","0.03","56.99","0.57","clear-day","0","0","1015.29","Clear","73.16","1499126400","10","326","14.36"
"2017-07-03 18:00:00","70.62","0.03","57.18","0.63","clear-day","0","0","1015.03","Clear","70.62","1499130000","10","324","13.43"
"2017-07-03 19:00:00","67.12","0","56.33","0.68","clear-day","0","0","1015.15","Clear","67.12","1499133600","10","322","13.5"
"2017-07-03 20:00:00","64.09","0","55.81","0.74","clear-day","0","0","1015.46","Clear","64.09","1499137200","10","321","10.8"
"2017-07-03 21:00:00","61.05","0","55.86","0.83","clear-night","0","0","1015.62","Clear","61.05","1499140800","10","324","8.83"
"2017-07-03 22:00:00","60.22","0","55","0.83","clear-night","0","0","1016.05","Clear","60.22","1499144400","10","327","7.57"
"2017-07-03 23:00:00","59.51","0.17","55.02","0.85","clear-night","0","0","1016.09","Clear","59.51","1499148000","10","322","6"
"2017-07-04 00:00:00","59.02","0","55.12","0.87","clear-night","0","0","1016.07","Clear","59.02","1499151600","10","329","5.14"
"2017-07-04 01:00:00","59.08","0","55.18","0.87","clear-night","0","0","1016.03","Clear","59.08","1499155200","10","343","2.57"
"2017-07-04 02:00:00","59.1","0","55.41","0.88","clear-night","0","0","1015.75","Clear","59.1","1499158800","10","335","2.57"
"2017-07-04 03:00:00","59.66","0","55.29","0.85","clear-night","0","0","1015.37","Clear","59.66","1499162400","9.92","295","3.53"
"2017-07-04 04:00:00","59.5","0","55.34","0.86","clear-night","0","0","1015.27","Clear","59.5","1499166000","9.86","299","4.11"
"2017-07-04 05:00:00","59.17","0.55","54.91","0.86","partly-cloudy-night","0","0","1015.47","Partly Cloudy","59.17","1499169600","9.94","295","4.42"
"2017-07-04 06:00:00","59.38","","54.45","0.84","clear-day","0","0","1015.59","Clear","59.38","1499173200","9.63","182","1.11"
"2017-07-04 07:00:00","59.73","0","55.79","0.87","clear-day","0","0","1016.02","Clear","59.73","1499176800","8.67","107","1.21"
"2017-07-04 08:00:00","61.65","0","55.79","0.81","clear-day","0","0","1016.44","Clear","61.65","1499180400","8.88","318","1.42"
"2017-07-04 09:00:00","63.07","0","55.43","0.76","clear-day","0","0","1016.83","Clear","63.07","1499184000","9.09","310","2.67"
"2017-07-04 10:00:00","65.15","0","54.62","0.69","clear-day","0","0","1016.72","Clear","65.15","1499187600","9.6","339","5.36"
"2017-07-04 11:00:00","66.5","0.03","56","0.69","clear-day","0","0","1016.66","Clear","66.5","1499191200","9.61","348","7.62"
"2017-07-04 12:00:00","68.97","0","56.43","0.64","clear-day","0","0","1016.46","Clear","68.97","1499194800","10","338","8.89"
"2017-07-04 13:00:00","70.32","0","56.38","0.61","clear-day","0","0","1016.05","Clear","70.32","1499198400","10","336","10.76"
"2017-07-04 14:00:00","71.63","0","56.62","0.59","clear-day","0","0","1015.63","Clear","71.63","1499202000","10","330","10.31"
"2017-07-04 15:00:00","73.1","0","56.57","0.56","clear-day","0","0","1015.15","Clear","73.1","1499205600","10","323","10.36"
"2017-07-04 16:00:00","73.08","0","56.29","0.56","clear-day","0","0","1014.89","Clear","73.08","1499209200","10","310","12.8"
"2017-07-04 17:00:00","71.21","0.02","55.55","0.58","clear-day","0","0","1014.68","Clear","71.21","1499212800","10","307","13.07"
"2017-07-04 18:00:00","69.6","0","56.82","0.64","clear-day","0","0","1014.6","Clear","69.6","1499216400","10","320","13.96"
"2017-07-04 19:00:00","67.72","0","56.1","0.66","clear-day","0","0","1014.76","Clear","67.72","1499220000","10","322","11.96"
"2017-07-04 20:00:00","65.07","0.1","57.05","0.75","clear-day","0","0","1014.99","Clear","65.07","1499223600","10","321","10.18"
"2017-07-04 21:00:00","61.95","0.1","56.84","0.83","clear-night","0","0","1015.27","Clear","61.95","1499227200","10","319","9.01"
"2017-07-04 22:00:00","60.38","0.08","55.96","0.85","clear-night","0","0","1015.85","Clear","60.38","1499230800","9.69","310","7.12"
"2017-07-04 23:00:00","59.12","0.29","55.37","0.87","partly-cloudy-night","0","0","1016.26","Partly Cloudy","59.12","1499234400","9.57","303","6.34"
"2017-07-05 00:00:00","58.89","0.25","55.24","0.88","partly-cloudy-night","0","0","1016.35","Partly Cloudy","58.89","1499238000","9.87","303","6.11"
"2017-07-05 01:00:00","58.48","0.17","55.01","0.88","clear-night","0","0","1016.41","Clear","58.48","1499241600","9.61","311","6.83"
"2017-07-05 02:00:00","58.4","0.17","54.02","0.85","clear-night","0","0","1016.29","Clear","58.4","1499245200","8.9","331","5.4"
"2017-07-05 03:00:00","58.28","0","54.47","0.87","clear-night","0","0","1016.21","Clear","58.28","1499248800","9.13","314","5.14"
"2017-07-05 04:00:00","58.08","0.31","53.67","0.85","partly-cloudy-night","0","0","1016.15","Partly Cloudy","58.08","1499252400","9.66","329","5.32"
"2017-07-05 05:00:00","57.95","0.69","53.71","0.86","partly-cloudy-night","0","0","1016.37","Mostly Cloudy","57.95","1499256000","9.81","336","3.35"
"2017-07-05 06:00:00","58.08","0.31","53.67","0.85","partly-cloudy-day","0","0","1016.97","Partly Cloudy","58.08","1499259600","8.92","313","3.04"
"2017-07-05 07:00:00","58.39","0","54.4","0.87","clear-day","0","0","1017.28","Clear","58.39","1499263200","8.77","315","4.68"
"2017-07-05 08:00:00","59.53","0.12","54.27","0.83","clear-day","0","0","1017.7","Clear","59.53","1499266800","9.31","296","4.92"
"2017-07-05 09:00:00","60.27","0.19","53.79","0.79","clear-day","0","0","1017.92","Clear","60.27","1499270400","9.03","319","4.18"
"2017-07-05 10:00:00","62.55","0.29","53.4","0.72","partly-cloudy-day","0","0","1017.97","Partly Cloudy","62.55","1499274000","9.71","354","3.5"
"2017-07-05 11:00:00","65","0.13","55.74","0.72","clear-day","0","0","1017.76","Clear","65","1499277600","10","328","8.71"
"2017-07-05 12:00:00","66.27","0.16","55.2","0.68","clear-day","0","0","1017.81","Clear","66.27","1499281200","10","334","8.45"
"2017-07-05 13:00:00","66.61","0.15","55.66","0.68","clear-day","0","0","1017.8","Clear","66.61","1499284800","10","320","8.59"
"2017-07-05 14:00:00","69.18","0.15","55.57","0.62","clear-day","0","0","1017.65","Clear","69.18","1499288400","10","329","10.49"
"2017-07-05 15:00:00","70.5","0.18","55.7","0.59","clear-day","0","0","1017.44","Clear","70.5","1499292000","10","324","11.41"
"2017-07-05 16:00:00","71.4","0.18","55.74","0.58","clear-day","0","0","1017.27","Clear","71.4","1499295600","10","322","10.8"
"2017-07-05 17:00:00","71.43","0.07","55.65","0.58","clear-day","0","0","1016.76","Clear","71.43","1499299200","10","313","11.39"
"2017-07-05 18:00:00","70.91","0.03","55.23","0.58","clear-day","0","0","1016.23","Clear","70.91","1499302800","10","317","10.27"
"2017-07-05 19:00:00","68.74","0.03","55.95","0.64","clear-day","0","0","1016.32","Clear","68.74","1499306400","10","314","10.29"
"2017-07-05 20:00:00","66.04","0.03","55.68","0.69","clear-day","0","0","1016.69","Clear","66.04","1499310000","10","311","9.5"
"2017-07-05 21:00:00","62.64","0.07","55.72","0.78","clear-night","0","0","1017.18","Clear","62.64","1499313600","10","312","8.15"
"2017-07-05 22:00:00","61.24","0.08","54.83","0.79","clear-night","0","0","1017.74","Clear","61.24","1499317200","10","310","8.04"
"2017-07-05 23:00:00","59.88","0.02","54.35","0.82","clear-night","0","0","1018.3","Clear","59.88","1499320800","10","310","7.32"
"2017-07-06 00:00:00","58.97","0.09","54.66","0.86","clear-night","0","0","1018.43","Clear","58.97","1499324400","10","305","6.32"
"2017-07-06 01:00:00","58.42","0.04","54.3","0.86","clear-night","0","0","1018.19","Clear","58.42","1499328000","10","306","5.72"
"2017-07-06 02:00:00","58.4","0.09","53.9","0.85","clear-night","0","0","1018.05","Clear","58.4","1499331600","10","324","4.68"
"2017-07-06 03:00:00","58.23","0.13","54.09","0.86","clear-night","0","0","1017.92","Clear","58.23","1499335200","10","319","3.68"
"2017-07-06 04:00:00","57.81","0.23","53.47","0.85","clear-night","0","0","1017.63","Clear","57.81","1499338800","10","349","2.87"
"2017-07-06 05:00:00","57.71","0.2","53.88","0.87","clear-night","0","0","1017.72","Clear","57.71","1499342400","10","322","2.37"
"2017-07-06 06:00:00","57.63","0.08","53.38","0.86","clear-day","0","0","1017.99","Clear","57.63","1499346000","9.87","322","3.12"
"2017-07-06 07:00:00","58.77","0.12","54.6","0.86","clear-day","0","0","1018.47","Clear","58.77","1499349600","10","292","3.43"
"2017-07-06 08:00:00","61.56","0.12","54.83","0.79","clear-day","0","0","1018.66","Clear","61.56","1499353200","10","298","2.39"
"2017-07-06 09:00:00","63.79","0.1","55.63","0.75","clear-day","0","0","1018.82","Clear","63.79","1499356800","10","338","2.32"
"2017-07-06 10:00:00","66.68","0.02","55.82","0.68","clear-day","0","0","1018.76","Clear","66.68","1499360400","10","336","4.4"
"2017-07-06 11:00:00","68.77","0.02","55.98","0.64","clear-day","0","0","1018.83","Clear","68.77","1499364000","10","322","7.31"
"2017-07-06 12:00:00","72.35","0.02","57.06","0.59","clear-day","0","0","1018.67","Clear","72.35","1499367600","10","327","9.62"
"2017-07-06 13:00:00","73.45","0.02","55.09","0.53","clear-day","0","0","1018.33","Clear","73.45","1499371200","10","323","9.44"
"2017-07-06 14:00:00","75.08","0.02","53.12","0.46","clear-day","0","0","1017.87","Clear","75.08","1499374800","10","320","9.65"
"2017-07-06 15:00:00","78.07","0.02","51.01","0.39","clear-day","0","0","1017.27","Clear","78.07","1499378400","10","326","9.03"
"2017-07-06 16:00:00","79.1","0.02","49.26","0.35","clear-day","0","0","1016.71","Clear","79.1","1499382000","10","323","9.46"
"2017-07-06 17:00:00","78","0.02","50.83","0.39","clear-day","0","0","1016.47","Clear","78","1499385600","10","323","10.99"
"2017-07-06 18:00:00","76.39","0.02","49.2","0.38","clear-day","0","0","1016.17","Clear","76.39","1499389200","10","305","9.51"
"2017-07-06 19:00:00","74.43","0.02","50.82","0.44","clear-day","0","0","1016.35","Clear","74.43","1499392800","10","306","9.91"
"2017-07-06 20:00:00","71.33","0.02","50.31","0.47","clear-day","0","0","1016.84","Clear","71.33","1499396400","10","314","9.64"
"2017-07-06 21:00:00","67.93","0.02","51.24","0.55","clear-night","0","0","1017.33","Clear","67.93","1499400000","10","315","7.74"
"2017-07-06 22:00:00","65.71","0","52.22","0.62","clear-night","0","0","1017.76","Clear","65.71","1499403600","10","322","5.21"
"2017-07-06 23:00:00","64.1","0","52.95","0.67","clear-night","0","0","1017.85","Clear","64.1","1499407200","10","322","5.36"
"2017-07-07 00:00:00","62.87","0","53.28","0.71","clear-night","0","0","1017.89","Clear","62.87","1499410800","10","318","3.6"
"2017-07-07 01:00:00","62.27","0","54.14","0.75","clear-night","0","0","1017.6","Clear","62.27","1499414400","10","272","3.12"
"2017-07-07 02:00:00","62.52","0","53.39","0.72","clear-night","0","0","1017.1","Clear","62.52","1499418000","10","275","4.37"
"2017-07-07 03:00:00","61.52","0","53.66","0.75","clear-night","0","0","1017.09","Clear","61.52","1499421600","10","294","3.87"
"2017-07-07 04:00:00","60.74","0","53.9","0.78","clear-night","0","0","1016.89","Clear","60.74","1499425200","10","316","2.17"
"2017-07-07 05:00:00","59.87","0","54.69","0.83","clear-night","0","0","1016.85","Clear","59.87","1499428800","10","347","1.89"
"2017-07-07 06:00:00","60.39","0.09","54.74","0.82","clear-day","0","0","1016.91","Clear","60.39","1499432400","10","291","2.62"
"2017-07-07 07:00:00","61.86","0.08","54.6","0.77","clear-day","0","0","1017.15","Clear","61.86","1499436000","10","314","2.53"
"2017-07-07 08:00:00","64.74","0.1","54.61","0.7","clear-day","0","0","1017.27","Clear","64.74","1499439600","10","332","3.31"
"2017-07-07 09:00:00","67.5","0.02","55.61","0.66","clear-day","0","0","1017.36","Clear","67.5","1499443200","10","333","3.72"
"2017-07-07 10:00:00","71.11","0.02","56.25","0.59","clear-day","0","0","1016.92","Clear","71.11","1499446800","10","350","2.86"
"2017-07-07 11:00:00","75.09","0","52.77","0.46","clear-day","0","0","1016.47","Clear","75.09","1499450400","10","332","3.86"
"2017-07-07 12:00:00","79.17","0.05","50.32","0.37","clear-day","0","0","1016.24","Clear","79.17","1499454000","10","321","3.28"
"2017-07-07 13:00:00","84.19","0","50.65","0.31","clear-day","0","0","1015.72","Clear","84.19","1499457600","10","325","6.48"
"2017-07-07 14:00:00","84.41","0","49.85","0.3","clear-day","0","0","1015.19","Clear","84.41","1499461200","10","323","9.36"
"2017-07-07 15:00:00","83.69","0.02","50.49","0.32","clear-day","0","0","1014.63","Clear","83.69","1499464800","10","320","11.15"
"2017-07-07 16:00:00","84.52","0.02","49.5","0.3","clear-day","0","0","1014.09","Clear","84.52","1499468400","10","318","11.8"
"2017-07-07 17:00:00","84.55","0.02","51.44","0.32","clear-day","0","0","1013.4","Clear","84.55","1499472000","10","313","11.62"
"2017-07-07 18:00:00","83.63","0.02","52.67","0.35","clear-day","0","0","1012.93","Clear","83.63","1499475600","10","308","11.22"
"2017-07-07 19:00:00","79.76","0.02","52.27","0.39","clear-day","0","0","1012.88","Clear","79.76","1499479200","10","318","10.41"
"2017-07-07 20:00:00","75.91","0.02","51.91","0.43","clear-day","0","0","1013.02","Clear","75.91","1499482800","10","313","8.98"
"2017-07-07 21:00:00","72.75","0.04","50.78","0.46","clear-night","0","0","1013.32","Clear","72.75","1499486400","10","309","5.73"
"2017-07-07 22:00:00","70.99","0","51.06","0.49","clear-night","0","0","1013.58","Clear","70.99","1499490000","10","312","3.89"
"2017-07-07 23:00:00","68.27","0.05","54.01","0.6","clear-night","0","0","1013.76","Clear","68.27","1499493600","10","313","4.96"
"2017-07-08 00:00:00","67.08","0.05","53.02","0.61","clear-night","0","0","1013.52","Clear","67.08","1499497200","10","306","3.94"
"2017-07-08 01:00:00","66.86","0","54.25","0.64","clear-night","0","0","1013.21","Clear","66.86","1499500800","10","302","3.55"
"2017-07-08 02:00:00","66.32","0.02","54.97","0.67","clear-night","0","0","1012.9","Clear","66.32","1499504400","10","286","1.36"
"2017-07-08 03:00:00","66.37","0.02","54.77","0.66","clear-night","0","0","1012.68","Clear","66.37","1499508000","10","273","0.51"
"2017-07-08 04:00:00","65.61","0.02","54","0.66","clear-night","0","0","1012.59","Clear","65.61","1499511600","10","148","0.13"
"2017-07-08 05:00:00","64.48","0.04","53.96","0.69","clear-night","0","0","1012.53","Clear","64.48","1499515200","10","212","0.86"
"2017-07-08 06:00:00","64.95","0.09","53.89","0.67","clear-night","0","0","1012.62","Clear","64.95","1499518800","10","280","1.3"
"2017-07-08 07:00:00","65.88","0.13","54.4","0.66","clear-day","0","0","1012.85","Clear","65.88","1499522400","10","281","2.42"
"2017-07-08 08:00:00","70.74","0.16","56.66","0.61","clear-day","0","0","1013.12","Clear","70.74","1499526000","9.96","309","2.42"
"2017-07-08 09:00:00","74.35","0.12","55.26","0.51","clear-day","0","0","1013.53","Clear","74.35","1499529600","10","292","3.46"
"2017-07-08 10:00:00","76.36","0.12","57.81","0.53","clear-day","0","0","1013.23","Clear","76.36","1499533200","10","340","5.06"
"2017-07-08 11:00:00","80.74","0.04","57.21","0.45","clear-day","0","0","1013.48","Clear","80.49","1499536800","10","336","4.8"
"2017-07-08 12:00:00","83.02","0.11","47.59","0.29","clear-day","0","0","1013.25","Clear","83.02","1499540400","10","325","6.67"
"2017-07-08 13:00:00","83.19","0.11","51.3","0.33","clear-day","0","0","1013.38","Clear","83.19","1499544000","10","322","7.59"
"2017-07-08 14:00:00","84.55","0.11","52.58","0.33","clear-day","0","0","1013.21","Clear","84.55","1499547600","10","314","10.78"
"2017-07-08 15:00:00","84.31","0.11","52.23","0.33","clear-day","0","0","1013.01","Clear","84.31","1499551200","10","308","11.93"
"2017-07-08 16:00:00","81.72","0.11","49.62","0.33","clear-day","0","0","1012.91","Clear","81.72","1499554800","10","308","11.53"
